NOMBRE DPTO;COD_MPIO;NOMBRE MPIO;SEXOS;Rango Edad;Personas
Bolívar;13873;Villanueva;MUJERES;100 AÑOS Y MÁS;10
Bolívar;13894;Zambrano;MUJERES;10-14;490
Bolívar;13894;Zambrano;MUJERES;15-19;500
Bolívar;13894;Zambrano;MUJERES;20-24;490
Bolívar;13894;Zambrano;MUJERES;25-29;466
Bolívar;13894;Zambrano;MUJERES;30-34;427
Bolívar;13894;Zambrano;MUJERES;35-39;392
Bolívar;13894;Zambrano;MUJERES;40-44;352
Bolívar;13894;Zambrano;MUJERES;45-49;320
Bolívar;13894;Zambrano;MUJERES;50-54;307
Bolívar;13894;Zambrano;MUJERES;55-59;273
Bolívar;13894;Zambrano;MUJERES;60-64;221
Bolívar;13894;Zambrano;MUJERES;65-69;171
Bolívar;13894;Zambrano;MUJERES;70-74;123
Bolívar;13894;Zambrano;MUJERES;75-79;83
Bolívar;13894;Zambrano;MUJERES;80-84;54
Bolívar;13894;Zambrano;MUJERES;85-89;32
Bolívar;13894;Zambrano;MUJERES;90-94;18
Bolívar;13894;Zambrano;MUJERES;95-99;8
Bolívar;13894;Zambrano;MUJERES;100 AÑOS Y MÁS;5
Cauca;19001;Popayán;MUJERES;10-14;13671
Cauca;19001;Popayán;MUJERES;15-19;14540
Cauca;19001;Popayán;MUJERES;20-24;14858
Cauca;19001;Popayán;MUJERES;25-29;14031
Cauca;19001;Popayán;MUJERES;30-34;12879
Cauca;19001;Popayán;MUJERES;35-39;12320
Cauca;19001;Popayán;MUJERES;40-44;10900
Cauca;19001;Popayán;MUJERES;45-49;9436
Cauca;19001;Popayán;MUJERES;50-54;8792
Cauca;19001;Popayán;MUJERES;55-59;8075
Cauca;19001;Popayán;MUJERES;60-64;6781
Cauca;19001;Popayán;MUJERES;65-69;5353
Cauca;19001;Popayán;MUJERES;70-74;4073
Cauca;19001;Popayán;MUJERES;75-79;2915
Cauca;19001;Popayán;MUJERES;80-84;1950
Cauca;19001;Popayán;MUJERES;85-89;1211
Cauca;19001;Popayán;MUJERES;90-94;679
Cauca;19001;Popayán;MUJERES;95-99;298
Cauca;19001;Popayán;MUJERES;100 AÑOS Y MÁS;95
Cauca;19022;Almaguer;MUJERES;10-14;738
Cauca;19022;Almaguer;MUJERES;15-19;785
Cauca;19022;Almaguer;MUJERES;20-24;802
Cauca;19022;Almaguer;MUJERES;25-29;758
Cauca;19022;Almaguer;MUJERES;30-34;695
Cauca;19022;Almaguer;MUJERES;35-39;665
Cauca;19022;Almaguer;MUJERES;40-44;588
Cauca;19022;Almaguer;MUJERES;45-49;509
Cauca;19022;Almaguer;MUJERES;50-54;475
Cauca;19022;Almaguer;MUJERES;55-59;436
Cauca;19022;Almaguer;MUJERES;60-64;366
Cauca;19022;Almaguer;MUJERES;65-69;289
Cauca;19022;Almaguer;MUJERES;70-74;220
Cauca;19022;Almaguer;MUJERES;75-79;157
Cauca;19022;Almaguer;MUJERES;80-84;105
Cauca;19022;Almaguer;MUJERES;85-89;65
Cauca;19022;Almaguer;MUJERES;90-94;37
Cauca;19022;Almaguer;MUJERES;95-99;16
Cauca;19022;Almaguer;MUJERES;100 AÑOS Y MÁS;5
Cauca;19050;Argelia;MUJERES;10-14;1024
Cauca;19050;Argelia;MUJERES;15-19;1090
Cauca;19050;Argelia;MUJERES;20-24;1113
Cauca;19050;Argelia;MUJERES;25-29;1051
Cauca;19050;Argelia;MUJERES;30-34;965
Cauca;19050;Argelia;MUJERES;35-39;923
Cauca;19050;Argelia;MUJERES;40-44;817
Cauca;19050;Argelia;MUJERES;45-49;707
Cauca;19050;Argelia;MUJERES;50-54;659
Cauca;19050;Argelia;MUJERES;55-59;605
Cauca;19050;Argelia;MUJERES;60-64;508
Cauca;19050;Argelia;MUJERES;65-69;401
Cauca;19050;Argelia;MUJERES;70-74;305
Cauca;19050;Argelia;MUJERES;75-79;218
Cauca;19050;Argelia;MUJERES;80-84;146
Cauca;19050;Argelia;MUJERES;85-89;91
Cauca;19050;Argelia;MUJERES;90-94;51
Cauca;19050;Argelia;MUJERES;95-99;22
Cauca;19050;Argelia;MUJERES;100 AÑOS Y MÁS;7
Cauca;19075;Balboa;MUJERES;10-14;864
Cauca;19075;Balboa;MUJERES;15-19;919
Cauca;19075;Balboa;MUJERES;20-24;939
Cauca;19075;Balboa;MUJERES;25-29;887
Cauca;19075;Balboa;MUJERES;30-34;814
Cauca;19075;Balboa;MUJERES;35-39;779
Cauca;19075;Balboa;MUJERES;40-44;689
Cauca;19075;Balboa;MUJERES;45-49;596
Cauca;19075;Balboa;MUJERES;50-54;556
Cauca;19075;Balboa;MUJERES;55-59;510
Cauca;19075;Balboa;MUJERES;60-64;429
Cauca;19075;Balboa;MUJERES;65-69;338
Cauca;19075;Balboa;MUJERES;70-74;257
Cauca;19075;Balboa;MUJERES;75-79;184
Cauca;19075;Balboa;MUJERES;80-84;123
Cauca;19075;Balboa;MUJERES;85-89;77
Cauca;19075;Balboa;MUJERES;90-94;43
Cauca;19075;Balboa;MUJERES;95-99;19
Cauca;19075;Balboa;MUJERES;100 AÑOS Y MÁS;6
Cauca;19100;Bolívar;MUJERES;10-14;1475
Cauca;19100;Bolívar;MUJERES;15-19;1569
Cauca;19100;Bolívar;MUJERES;20-24;1604
Cauca;19100;Bolívar;MUJERES;25-29;1514
Cauca;19100;Bolívar;MUJERES;30-34;1390
Cauca;19100;Bolívar;MUJERES;35-39;1330
Cauca;19100;Bolívar;MUJERES;40-44;1176
Cauca;19100;Bolívar;MUJERES;45-49;1018
Cauca;19100;Bolívar;MUJERES;50-54;949
Cauca;19100;Bolívar;MUJERES;55-59;871
Cauca;19100;Bolívar;MUJERES;60-64;732
Cauca;19100;Bolívar;MUJERES;65-69;578
Cauca;19100;Bolívar;MUJERES;70-74;440
Cauca;19100;Bolívar;MUJERES;75-79;315
Cauca;19100;Bolívar;MUJERES;80-84;210
Cauca;19100;Bolívar;MUJERES;85-89;131
Cauca;19100;Bolívar;MUJERES;90-94;73
Cauca;19100;Bolívar;MUJERES;95-99;32
Cauca;19100;Bolívar;MUJERES;100 AÑOS Y MÁS;10
Cauca;19110;Buenos Aires;MUJERES;10-14;1302
Cauca;19110;Buenos Aires;MUJERES;15-19;1385
Cauca;19110;Buenos Aires;MUJERES;20-24;1415
Cauca;19110;Buenos Aires;MUJERES;25-29;1336
Cauca;19110;Buenos Aires;MUJERES;30-34;1227
Cauca;19110;Buenos Aires;MUJERES;35-39;1173
Cauca;19110;Buenos Aires;MUJERES;40-44;1038
Cauca;19110;Buenos Aires;MUJERES;45-49;899
Cauca;19110;Buenos Aires;MUJERES;50-54;837
Cauca;19110;Buenos Aires;MUJERES;55-59;769
Cauca;19110;Buenos Aires;MUJERES;60-64;646
Cauca;19110;Buenos Aires;MUJERES;65-69;510
Cauca;19110;Buenos Aires;MUJERES;70-74;388
Cauca;19110;Buenos Aires;MUJERES;75-79;278
Cauca;19110;Buenos Aires;MUJERES;80-84;186
Cauca;19110;Buenos Aires;MUJERES;85-89;115
Cauca;19110;Buenos Aires;MUJERES;90-94;65
Cauca;19110;Buenos Aires;MUJERES;95-99;28
Cauca;19110;Buenos Aires;MUJERES;100 AÑOS Y MÁS;9
Cauca;19130;Cajibío;MUJERES;10-14;1693
Cauca;19130;Cajibío;MUJERES;15-19;1801
Cauca;19130;Cajibío;MUJERES;20-24;1840
Cauca;19130;Cajibío;MUJERES;25-29;1737
Cauca;19130;Cajibío;MUJERES;30-34;1595
Cauca;19130;Cajibío;MUJERES;35-39;1526
Cauca;19130;Cajibío;MUJERES;40-44;1350
Cauca;19130;Cajibío;MUJERES;45-49;1169
Cauca;19130;Cajibío;MUJERES;50-54;1089
Cauca;19130;Cajibío;MUJERES;55-59;1000
Cauca;19130;Cajibío;MUJERES;60-64;840
Cauca;19130;Cajibío;MUJERES;65-69;663
Cauca;19130;Cajibío;MUJERES;70-74;504
Cauca;19130;Cajibío;MUJERES;75-79;361
Cauca;19130;Cajibío;MUJERES;80-84;241
Cauca;19130;Cajibío;MUJERES;85-89;150
Cauca;19130;Cajibío;MUJERES;90-94;84
Cauca;19130;Cajibío;MUJERES;95-99;37
Cauca;19130;Cajibío;MUJERES;100 AÑOS Y MÁS;12
Cauca;19137;Caldono;MUJERES;10-14;1659
Cauca;19137;Caldono;MUJERES;15-19;1764
Cauca;19137;Caldono;MUJERES;20-24;1803
Cauca;19137;Caldono;MUJERES;25-29;1702
Cauca;19137;Caldono;MUJERES;30-34;1562
Cauca;19137;Caldono;MUJERES;35-39;1495
Cauca;19137;Caldono;MUJERES;40-44;1322
Cauca;19137;Caldono;MUJERES;45-49;1145
Cauca;19137;Caldono;MUJERES;50-54;1067
Cauca;19137;Caldono;MUJERES;55-59;980
Cauca;19137;Caldono;MUJERES;60-64;823
Cauca;19137;Caldono;MUJERES;65-69;649
Cauca;19137;Caldono;MUJERES;70-74;494
Cauca;19137;Caldono;MUJERES;75-79;354
Cauca;19137;Caldono;MUJERES;80-84;237
Cauca;19137;Caldono;MUJERES;85-89;147
Cauca;19137;Caldono;MUJERES;90-94;82
Cauca;19137;Caldono;MUJERES;95-99;36
Cauca;19137;Caldono;MUJERES;100 AÑOS Y MÁS;12
Cauca;19142;Caloto;MUJERES;10-14;1228
Cauca;19142;Caloto;MUJERES;15-19;1307
Cauca;19142;Caloto;MUJERES;20-24;1335
Cauca;19142;Caloto;MUJERES;25-29;1261
Cauca;19142;Caloto;MUJERES;30-34;1157
Cauca;19142;Caloto;MUJERES;35-39;1107
Cauca;19142;Caloto;MUJERES;40-44;979
Cauca;19142;Caloto;MUJERES;45-49;848
Cauca;19142;Caloto;MUJERES;50-54;790
Cauca;19142;Caloto;MUJERES;55-59;726
Cauca;19142;Caloto;MUJERES;60-64;609
Cauca;19142;Caloto;MUJERES;65-69;481
Cauca;19142;Caloto;MUJERES;70-74;366
Cauca;19142;Caloto;MUJERES;75-79;262
Cauca;19142;Caloto;MUJERES;80-84;175
Cauca;19142;Caloto;MUJERES;85-89;109
Cauca;19142;Caloto;MUJERES;90-94;61
Cauca;19142;Caloto;MUJERES;95-99;27
Cauca;19142;Caloto;MUJERES;100 AÑOS Y MÁS;9
Cauca;19212;Corinto;MUJERES;10-14;1024
Cauca;19212;Corinto;MUJERES;15-19;1089
Cauca;19212;Corinto;MUJERES;20-24;1113
Cauca;19212;Corinto;MUJERES;25-29;1051
Cauca;19212;Corinto;MUJERES;30-34;965
Cauca;19212;Corinto;MUJERES;35-39;923
Cauca;19212;Corinto;MUJERES;40-44;816
Cauca;19212;Corinto;MUJERES;45-49;707
Cauca;19212;Corinto;MUJERES;50-54;658
Cauca;19212;Corinto;MUJERES;55-59;605
Cauca;19212;Corinto;MUJERES;60-64;508
Cauca;19212;Corinto;MUJERES;65-69;401
Cauca;19212;Corinto;MUJERES;70-74;305
Cauca;19212;Corinto;MUJERES;75-79;218
Cauca;19212;Corinto;MUJERES;80-84;146
Cauca;19212;Corinto;MUJERES;85-89;91
Cauca;19212;Corinto;MUJERES;90-94;51
Cauca;19212;Corinto;MUJERES;95-99;22
Cauca;19212;Corinto;MUJERES;100 AÑOS Y MÁS;7
Cauca;19256;El Tambo;MUJERES;10-14;2121
Cauca;19256;El Tambo;MUJERES;15-19;2255
Cauca;19256;El Tambo;MUJERES;20-24;2305
Cauca;19256;El Tambo;MUJERES;25-29;2176
Cauca;19256;El Tambo;MUJERES;30-34;1998
Cauca;19256;El Tambo;MUJERES;35-39;1911
Cauca;19256;El Tambo;MUJERES;40-44;1691
Cauca;19256;El Tambo;MUJERES;45-49;1464
Cauca;19256;El Tambo;MUJERES;50-54;1364
Cauca;19256;El Tambo;MUJERES;55-59;1253
Cauca;19256;El Tambo;MUJERES;60-64;1052
Cauca;19256;El Tambo;MUJERES;65-69;830
Cauca;19256;El Tambo;MUJERES;70-74;632
Cauca;19256;El Tambo;MUJERES;75-79;452
Cauca;19256;El Tambo;MUJERES;80-84;303
Cauca;19256;El Tambo;MUJERES;85-89;188
Cauca;19256;El Tambo;MUJERES;90-94;105
Cauca;19256;El Tambo;MUJERES;95-99;46
Cauca;19256;El Tambo;MUJERES;100 AÑOS Y MÁS;15
Cauca;19290;Florencia;MUJERES;10-14;210
Cauca;19290;Florencia;MUJERES;15-19;223
Cauca;19290;Florencia;MUJERES;20-24;228
Cauca;19290;Florencia;MUJERES;25-29;215
Cauca;19290;Florencia;MUJERES;30-34;197
Cauca;19290;Florencia;MUJERES;35-39;189
Cauca;19290;Florencia;MUJERES;40-44;167
Cauca;19290;Florencia;MUJERES;45-49;145
Cauca;19290;Florencia;MUJERES;50-54;135
Cauca;19290;Florencia;MUJERES;55-59;124
Cauca;19290;Florencia;MUJERES;60-64;104
Cauca;19290;Florencia;MUJERES;65-69;82
Cauca;19290;Florencia;MUJERES;70-74;62
Cauca;19290;Florencia;MUJERES;75-79;45
Cauca;19290;Florencia;MUJERES;80-84;30
Cauca;19290;Florencia;MUJERES;85-89;19
Cauca;19290;Florencia;MUJERES;90-94;10
Cauca;19290;Florencia;MUJERES;95-99;5
Cauca;19290;Florencia;MUJERES;100 AÑOS Y MÁS;1
Cauca;19300;Guachené;MUJERES;10-14;866
Cauca;19300;Guachené;MUJERES;15-19;922
Cauca;19300;Guachené;MUJERES;20-24;942
Cauca;19300;Guachené;MUJERES;25-29;889
Cauca;19300;Guachené;MUJERES;30-34;816
Cauca;19300;Guachené;MUJERES;35-39;781
Cauca;19300;Guachené;MUJERES;40-44;691
Cauca;19300;Guachené;MUJERES;45-49;598
Cauca;19300;Guachené;MUJERES;50-54;557
Cauca;19300;Guachené;MUJERES;55-59;512
Cauca;19300;Guachené;MUJERES;60-64;430
Cauca;19300;Guachené;MUJERES;65-69;339
Cauca;19300;Guachené;MUJERES;70-74;258
Cauca;19300;Guachené;MUJERES;75-79;185
Cauca;19300;Guachené;MUJERES;80-84;124
Cauca;19300;Guachené;MUJERES;85-89;77
Cauca;19300;Guachené;MUJERES;90-94;43
Cauca;19300;Guachené;MUJERES;95-99;19
Cauca;19300;Guachené;MUJERES;100 AÑOS Y MÁS;6
Cauca;19318;Guapi;MUJERES;10-14;1128
Cauca;19318;Guapi;MUJERES;15-19;1200
Cauca;19318;Guapi;MUJERES;20-24;1226
Cauca;19318;Guapi;MUJERES;25-29;1158
Cauca;19318;Guapi;MUJERES;30-34;1063
Cauca;19318;Guapi;MUJERES;35-39;1017
Cauca;19318;Guapi;MUJERES;40-44;899
Cauca;19318;Guapi;MUJERES;45-49;779
Cauca;19318;Guapi;MUJERES;50-54;725
Cauca;19318;Guapi;MUJERES;55-59;666
Cauca;19318;Guapi;MUJERES;60-64;560
Cauca;19318;Guapi;MUJERES;65-69;442
Cauca;19318;Guapi;MUJERES;70-74;336
Cauca;19318;Guapi;MUJERES;75-79;241
Cauca;19318;Guapi;MUJERES;80-84;161
Cauca;19318;Guapi;MUJERES;85-89;100
Cauca;19318;Guapi;MUJERES;90-94;56
Cauca;19318;Guapi;MUJERES;95-99;25
Cauca;19318;Guapi;MUJERES;100 AÑOS Y MÁS;8
Cauca;19355;Inzá;MUJERES;10-14;1178
Cauca;19355;Inzá;MUJERES;15-19;1253
Cauca;19355;Inzá;MUJERES;20-24;1280
Cauca;19355;Inzá;MUJERES;25-29;1209
Cauca;19355;Inzá;MUJERES;30-34;1110
Cauca;19355;Inzá;MUJERES;35-39;1062
Cauca;19355;Inzá;MUJERES;40-44;939
Cauca;19355;Inzá;MUJERES;45-49;813
Cauca;19355;Inzá;MUJERES;50-54;758
Cauca;19355;Inzá;MUJERES;55-59;696
Cauca;19355;Inzá;MUJERES;60-64;584
Cauca;19355;Inzá;MUJERES;65-69;461
Cauca;19355;Inzá;MUJERES;70-74;351
Cauca;19355;Inzá;MUJERES;75-79;251
Cauca;19355;Inzá;MUJERES;80-84;168
Cauca;19355;Inzá;MUJERES;85-89;104
Cauca;19355;Inzá;MUJERES;90-94;58
Cauca;19355;Inzá;MUJERES;95-99;26
Cauca;19355;Inzá;MUJERES;100 AÑOS Y MÁS;8
Cauca;19364;Jambaló;MUJERES;10-14;748
Cauca;19364;Jambaló;MUJERES;15-19;796
Cauca;19364;Jambaló;MUJERES;20-24;813
Cauca;19364;Jambaló;MUJERES;25-29;768
Cauca;19364;Jambaló;MUJERES;30-34;705
Cauca;19364;Jambaló;MUJERES;35-39;674
Cauca;19364;Jambaló;MUJERES;40-44;596
Cauca;19364;Jambaló;MUJERES;45-49;516
Cauca;19364;Jambaló;MUJERES;50-54;481
Cauca;19364;Jambaló;MUJERES;55-59;442
Cauca;19364;Jambaló;MUJERES;60-64;371
Cauca;19364;Jambaló;MUJERES;65-69;293
Cauca;19364;Jambaló;MUJERES;70-74;223
Cauca;19364;Jambaló;MUJERES;75-79;159
Cauca;19364;Jambaló;MUJERES;80-84;107
Cauca;19364;Jambaló;MUJERES;85-89;66
Cauca;19364;Jambaló;MUJERES;90-94;37
Cauca;19364;Jambaló;MUJERES;95-99;16
Cauca;19364;Jambaló;MUJERES;100 AÑOS Y MÁS;5
Cauca;19392;La Sierra;MUJERES;10-14;422
Cauca;19392;La Sierra;MUJERES;15-19;448
Cauca;19392;La Sierra;MUJERES;20-24;458
Cauca;19392;La Sierra;MUJERES;25-29;433
Cauca;19392;La Sierra;MUJERES;30-34;397
Cauca;19392;La Sierra;MUJERES;35-39;380
Cauca;19392;La Sierra;MUJERES;40-44;336
Cauca;19392;La Sierra;MUJERES;45-49;291
Cauca;19392;La Sierra;MUJERES;50-54;271
Cauca;19392;La Sierra;MUJERES;55-59;249
Cauca;19392;La Sierra;MUJERES;60-64;209
Cauca;19392;La Sierra;MUJERES;65-69;165
Cauca;19392;La Sierra;MUJERES;70-74;126
Cauca;19392;La Sierra;MUJERES;75-79;90
Cauca;19392;La Sierra;MUJERES;80-84;60
Cauca;19392;La Sierra;MUJERES;85-89;37
Cauca;19392;La Sierra;MUJERES;90-94;21
Cauca;19392;La Sierra;MUJERES;95-99;9
Cauca;19392;La Sierra;MUJERES;100 AÑOS Y MÁS;3
Cauca;19397;La Vega;MUJERES;10-14;980
Cauca;19397;La Vega;MUJERES;15-19;1042
Cauca;19397;La Vega;MUJERES;20-24;1065
Cauca;19397;La Vega;MUJERES;25-29;1006
Cauca;19397;La Vega;MUJERES;30-34;923
Cauca;19397;La Vega;MUJERES;35-39;883
Cauca;19397;La Vega;MUJERES;40-44;781
Cauca;19397;La Vega;MUJERES;45-49;676
Cauca;19397;La Vega;MUJERES;50-54;630
Cauca;19397;La Vega;MUJERES;55-59;579
Cauca;19397;La Vega;MUJERES;60-64;486
Cauca;19397;La Vega;MUJERES;65-69;384
Cauca;19397;La Vega;MUJERES;70-74;292
Cauca;19397;La Vega;MUJERES;75-79;209
Cauca;19397;La Vega;MUJERES;80-84;140
Cauca;19397;La Vega;MUJERES;85-89;87
Cauca;19397;La Vega;MUJERES;90-94;49
Cauca;19397;La Vega;MUJERES;95-99;21
Cauca;19397;La Vega;MUJERES;100 AÑOS Y MÁS;7
Cauca;19418;López;MUJERES;10-14;756
Cauca;19418;López;MUJERES;15-19;804
Cauca;19418;López;MUJERES;20-24;821
Cauca;19418;López;MUJERES;25-29;775
Cauca;19418;López;MUJERES;30-34;712
Cauca;19418;López;MUJERES;35-39;681
Cauca;19418;López;MUJERES;40-44;602
Cauca;19418;López;MUJERES;45-49;522
Cauca;19418;López;MUJERES;50-54;486
Cauca;19418;López;MUJERES;55-59;446
Cauca;19418;López;MUJERES;60-64;375
Cauca;19418;López;MUJERES;65-69;296
Cauca;19418;López;MUJERES;70-74;225
Cauca;19418;López;MUJERES;75-79;161
Cauca;19418;López;MUJERES;80-84;108
Cauca;19418;López;MUJERES;85-89;67
Cauca;19418;López;MUJERES;90-94;38
Cauca;19418;López;MUJERES;95-99;16
Cauca;19418;López;MUJERES;100 AÑOS Y MÁS;5
Cauca;19450;Mercaderes;MUJERES;10-14;927
Cauca;19450;Mercaderes;MUJERES;15-19;986
Cauca;19450;Mercaderes;MUJERES;20-24;1008
Cauca;19450;Mercaderes;MUJERES;25-29;951
Cauca;19450;Mercaderes;MUJERES;30-34;873
Cauca;19450;Mercaderes;MUJERES;35-39;835
Cauca;19450;Mercaderes;MUJERES;40-44;739
Cauca;19450;Mercaderes;MUJERES;45-49;640
Cauca;19450;Mercaderes;MUJERES;50-54;596
Cauca;19450;Mercaderes;MUJERES;55-59;548
Cauca;19450;Mercaderes;MUJERES;60-64;460
Cauca;19450;Mercaderes;MUJERES;65-69;363
Cauca;19450;Mercaderes;MUJERES;70-74;276
Cauca;19450;Mercaderes;MUJERES;75-79;198
Cauca;19450;Mercaderes;MUJERES;80-84;132
Cauca;19450;Mercaderes;MUJERES;85-89;82
Cauca;19450;Mercaderes;MUJERES;90-94;46
Cauca;19450;Mercaderes;MUJERES;95-99;20
Cauca;19450;Mercaderes;MUJERES;100 AÑOS Y MÁS;6
Cauca;19455;Miranda;MUJERES;10-14;1325
Cauca;19455;Miranda;MUJERES;15-19;1410
Cauca;19455;Miranda;MUJERES;20-24;1441
Cauca;19455;Miranda;MUJERES;25-29;1360
Cauca;19455;Miranda;MUJERES;30-34;1249
Cauca;19455;Miranda;MUJERES;35-39;1194
Cauca;19455;Miranda;MUJERES;40-44;1057
Cauca;19455;Miranda;MUJERES;45-49;915
Cauca;19455;Miranda;MUJERES;50-54;852
Cauca;19455;Miranda;MUJERES;55-59;783
Cauca;19455;Miranda;MUJERES;60-64;657
Cauca;19455;Miranda;MUJERES;65-69;519
Cauca;19455;Miranda;MUJERES;70-74;395
Cauca;19455;Miranda;MUJERES;75-79;283
Cauca;19455;Miranda;MUJERES;80-84;189
Cauca;19455;Miranda;MUJERES;85-89;117
Cauca;19455;Miranda;MUJERES;90-94;66
Cauca;19455;Miranda;MUJERES;95-99;29
Cauca;19455;Miranda;MUJERES;100 AÑOS Y MÁS;9
Cauca;19473;Morales;MUJERES;10-14;1604
Cauca;19473;Morales;MUJERES;15-19;1706
Cauca;19473;Morales;MUJERES;20-24;1743
Cauca;19473;Morales;MUJERES;25-29;1646
Cauca;19473;Morales;MUJERES;30-34;1511
Cauca;19473;Morales;MUJERES;35-39;1445
Cauca;19473;Morales;MUJERES;40-44;1279
Cauca;19473;Morales;MUJERES;45-49;1107
Cauca;19473;Morales;MUJERES;50-54;1031
Cauca;19473;Morales;MUJERES;55-59;947
Cauca;19473;Morales;MUJERES;60-64;796
Cauca;19473;Morales;MUJERES;65-69;628
Cauca;19473;Morales;MUJERES;70-74;478
Cauca;19473;Morales;MUJERES;75-79;342
Cauca;19473;Morales;MUJERES;80-84;229
Cauca;19473;Morales;MUJERES;85-89;142
Cauca;19473;Morales;MUJERES;90-94;80
Cauca;19473;Morales;MUJERES;95-99;35
Cauca;19473;Morales;MUJERES;100 AÑOS Y MÁS;11
Cauca;19513;Padilla;MUJERES;10-14;427
Cauca;19513;Padilla;MUJERES;15-19;454
Cauca;19513;Padilla;MUJERES;20-24;464
Cauca;19513;Padilla;MUJERES;25-29;438
Cauca;19513;Padilla;MUJERES;30-34;402
Cauca;19513;Padilla;MUJERES;35-39;384
Cauca;19513;Padilla;MUJERES;40-44;340
Cauca;19513;Padilla;MUJERES;45-49;294
Cauca;19513;Padilla;MUJERES;50-54;274
Cauca;19513;Padilla;MUJERES;55-59;252
Cauca;19513;Padilla;MUJERES;60-64;212
Cauca;19513;Padilla;MUJERES;65-69;167
Cauca;19513;Padilla;MUJERES;70-74;127
Cauca;19513;Padilla;MUJERES;75-79;91
Cauca;19513;Padilla;MUJERES;80-84;61
Cauca;19513;Padilla;MUJERES;85-89;38
Cauca;19513;Padilla;MUJERES;90-94;21
Cauca;19513;Padilla;MUJERES;95-99;9
Cauca;19513;Padilla;MUJERES;100 AÑOS Y MÁS;3
Cauca;19517;Paez;MUJERES;10-14;1851
Cauca;19517;Paez;MUJERES;15-19;1969
Cauca;19517;Paez;MUJERES;20-24;2012
Cauca;19517;Paez;MUJERES;25-29;1900
Cauca;19517;Paez;MUJERES;30-34;1744
Cauca;19517;Paez;MUJERES;35-39;1669
Cauca;19517;Paez;MUJERES;40-44;1476
Cauca;19517;Paez;MUJERES;45-49;1278
Cauca;19517;Paez;MUJERES;50-54;1191
Cauca;19517;Paez;MUJERES;55-59;1094
Cauca;19517;Paez;MUJERES;60-64;918
Cauca;19517;Paez;MUJERES;65-69;725
Cauca;19517;Paez;MUJERES;70-74;552
Cauca;19517;Paez;MUJERES;75-79;395
Cauca;19517;Paez;MUJERES;80-84;264
Cauca;19517;Paez;MUJERES;85-89;164
Cauca;19517;Paez;MUJERES;90-94;92
Cauca;19517;Paez;MUJERES;95-99;40
Cauca;19517;Paez;MUJERES;100 AÑOS Y MÁS;13
Cauca;19532;Patía;MUJERES;10-14;1559
Cauca;19532;Patía;MUJERES;15-19;1658
Cauca;19532;Patía;MUJERES;20-24;1695
Cauca;19532;Patía;MUJERES;25-29;1600
Cauca;19532;Patía;MUJERES;30-34;1469
Cauca;19532;Patía;MUJERES;35-39;1405
Cauca;19532;Patía;MUJERES;40-44;1243
Cauca;19532;Patía;MUJERES;45-49;1076
Cauca;19532;Patía;MUJERES;50-54;1003
Cauca;19532;Patía;MUJERES;55-59;921
Cauca;19532;Patía;MUJERES;60-64;774
Cauca;19532;Patía;MUJERES;65-69;611
Cauca;19532;Patía;MUJERES;70-74;465
Cauca;19532;Patía;MUJERES;75-79;333
Cauca;19532;Patía;MUJERES;80-84;222
Cauca;19532;Patía;MUJERES;85-89;138
Cauca;19532;Patía;MUJERES;90-94;77
Cauca;19532;Patía;MUJERES;95-99;34
Cauca;19532;Patía;MUJERES;100 AÑOS Y MÁS;11
Cauca;19533;Piamonte;MUJERES;10-14;363
Cauca;19533;Piamonte;MUJERES;15-19;386
Cauca;19533;Piamonte;MUJERES;20-24;394
Cauca;19533;Piamonte;MUJERES;25-29;372
Cauca;19533;Piamonte;MUJERES;30-34;342
Cauca;19533;Piamonte;MUJERES;35-39;327
Cauca;19533;Piamonte;MUJERES;40-44;289
Cauca;19533;Piamonte;MUJERES;45-49;250
Cauca;19533;Piamonte;MUJERES;50-54;233
Cauca;19533;Piamonte;MUJERES;55-59;214
Cauca;19533;Piamonte;MUJERES;60-64;180
Cauca;19533;Piamonte;MUJERES;65-69;142
Cauca;19533;Piamonte;MUJERES;70-74;108
Cauca;19533;Piamonte;MUJERES;75-79;77
Cauca;19533;Piamonte;MUJERES;80-84;52
Cauca;19533;Piamonte;MUJERES;85-89;32
Cauca;19533;Piamonte;MUJERES;90-94;18
Cauca;19533;Piamonte;MUJERES;95-99;8
Cauca;19533;Piamonte;MUJERES;100 AÑOS Y MÁS;3
Cauca;19548;Piendamó;MUJERES;10-14;1709
Cauca;19548;Piendamó;MUJERES;15-19;1818
Cauca;19548;Piendamó;MUJERES;20-24;1858
Cauca;19548;Piendamó;MUJERES;25-29;1754
Cauca;19548;Piendamó;MUJERES;30-34;1610
Cauca;19548;Piendamó;MUJERES;35-39;1540
Cauca;19548;Piendamó;MUJERES;40-44;1363
Cauca;19548;Piendamó;MUJERES;45-49;1180
Cauca;19548;Piendamó;MUJERES;50-54;1099
Cauca;19548;Piendamó;MUJERES;55-59;1010
Cauca;19548;Piendamó;MUJERES;60-64;848
Cauca;19548;Piendamó;MUJERES;65-69;669
Cauca;19548;Piendamó;MUJERES;70-74;509
Cauca;19548;Piendamó;MUJERES;75-79;365
Cauca;19548;Piendamó;MUJERES;80-84;244
Cauca;19548;Piendamó;MUJERES;85-89;151
Cauca;19548;Piendamó;MUJERES;90-94;85
Cauca;19548;Piendamó;MUJERES;95-99;37
Cauca;19548;Piendamó;MUJERES;100 AÑOS Y MÁS;12
